fecha;anio;mes;dia_mes;dia_semana_num;semana_anio;es_fanesca_temporada;es_colada_temporada;es_inicio_mes;es_quincena;es_fin_mes;es_lunes;es_martes;es_miercoles;es_jueves;es_viernes;mes_sin;mes_cos;dia_semana_sin;dia_semana_cos;tendencia;tendencia_log;crecimiento_anual;preciomenu;preciosopa;fanesca_precio;coladamorada_precio;almuerzo;sopa;fanesca;colada_morada
2025-08-22 00:00:00;2025;8;22;4;34;0;0;0;0;0;0;0;0;0;1;-0,866025404;-0,5;-0,951056516;0,309016994;963;6,871091295;2;5;1,8;10;3,5;98;35;0;0
2025-08-25 00:00:00;2025;8;25;0;35;0;0;0;0;1;1;0;0;0;0;-0,866025404;-0,5;0;1;966;6,874198495;2;5;1,8;10;3,5;113;77;0;0
2025-08-26 00:00:00;2025;8;26;1;35;0;0;0;0;1;0;1;0;0;0;-0,866025404;-0,5;0,951056516;0,309016994;967;6,875232087;2;5;1,8;10;3,5;139;70;0;0
2025-08-27 00:00:00;2025;8;27;2;35;0;0;0;0;1;0;0;1;0;0;-0,866025404;-0,5;0,587785252;-0,809016994;968;6,876264612;2;5;1,8;10;3,5;127;44;0;0
2025-08-28 00:00:00;2025;8;28;3;35;0;0;0;0;1;0;0;0;1;0;-0,866025404;-0,5;-0,587785252;-0,809016994;969;6,877296071;2;5;1,8;10;3,5;93;71;0;0
2025-08-29 00:00:00;2025;8;29;4;35;0;0;0;0;1;0;0;0;0;1;-0,866025404;-0,5;-0,951056516;0,309016994;970;6,878326468;2;5;1,8;10;3,5;100;86;0;0
2025-09-01 00:00:00;2025;9;1;0;36;0;0;1;0;0;1;0;0;0;0;-1;-1,83697E-16;0;1;973;6,881411304;2;5;1,8;10;3,5;95;79;0;0
2025-09-02 00:00:00;2025;9;2;1;36;0;0;1;0;0;0;1;0;0;0;-1;-1,83697E-16;0,951056516;0,309016994;974;6,882437471;2;5;1,8;10;3,5;99;77;0;0
2025-09-03 00:00:00;2025;9;3;2;36;0;0;1;0;0;0;0;1;0;0;-1;-1,83697E-16;0,587785252;-0,809016994;975;6,883462586;2;5;1,8;10;3,5;125;45;0;0
2025-09-04 00:00:00;2025;9;4;3;36;0;0;1;0;0;0;0;0;1;0;-1;-1,83697E-16;-0,587785252;-0,809016994;976;6,884486652;2;5;1,8;10;3,5;101;79;0;0
2025-09-05 00:00:00;2025;9;5;4;36;0;0;1;0;0;0;0;0;0;1;-1;-1,83697E-16;-0,951056516;0,309016994;977;6,88550967;2;5;1,8;10;3,5;90;79;0;0
2025-09-08 00:00:00;2025;9;8;0;37;0;0;0;0;0;1;0;0;0;0;-1;-1,83697E-16;0;1;980;6,88857246;2;5;1,8;10;3,5;110;76;0;0
2025-09-09 00:00:00;2025;9;9;1;37;0;0;0;0;0;0;1;0;0;0;-1;-1,83697E-16;0,951056516;0,309016994;981;6,889591308;2;5;1,8;10;3,5;112;76;0;0
2025-09-10 00:00:00;2025;9;10;2;37;0;0;0;0;0;0;0;1;0;0;-1;-1,83697E-16;0,587785252;-0,809016994;982;6,89060912;2;5;1,8;10;3,5;111;86;0;0
2025-09-11 00:00:00;2025;9;11;3;37;0;0;0;0;0;0;0;0;1;0;-1;-1,83697E-16;-0,587785252;-0,809016994;983;6,891625897;2;5;1,8;10;3,5;136;54;0;0
2025-09-12 00:00:00;2025;9;12;4;37;0;0;0;0;0;0;0;0;0;1;-1;-1,83697E-16;-0,951056516;0,309016994;984;6,892641641;2;5;1,8;10;3,5;96;0;0;0
2025-09-15 00:00:00;2025;9;15;0;38;0;0;0;1;0;1;0;0;0;0;-1;-1,83697E-16;0;1;987;6,895682698;2;5;1,8;10;3,5;109;77;0;0
2025-09-16 00:00:00;2025;9;16;1;38;0;0;0;1;0;0;1;0;0;0;-1;-1,83697E-16;0,951056516;0,309016994;988;6,896694332;2;5;1,8;10;3,5;104;76;0;0
2025-09-17 00:00:00;2025;9;17;2;38;0;0;0;1;0;0;0;1;0;0;-1;-1,83697E-16;0,587785252;-0,809016994;989;6,897704943;2;5;1,8;10;3,5;130;50;0;0
2025-09-18 00:00:00;2025;9;18;3;38;0;0;0;0;0;0;0;0;1;0;-1;-1,83697E-16;-0,587785252;-0,809016994;990;6,898714534;2;5;1,8;10;3,5;103;83;0;0
2025-09-19 00:00:00;2025;9;19;4;38;0;0;0;0;0;0;0;0;0;1;-1;-1,83697E-16;-0,951056516;0,309016994;991;6,899723107;2;5;1,8;10;3,5;98;77;0;0
2025-09-22 00:00:00;2025;9;22;0;39;0;0;0;0;0;1;0;0;0;0;-1;-1,83697E-16;0;1;994;6,902742737;2;5;1,8;10;3,5;94;90;0;0
2025-09-23 00:00:00;2025;9;23;1;39;0;0;0;0;0;0;1;0;0;0;-1;-1,83697E-16;0,951056516;0,309016994;995;6,903747258;2;5;1,8;10;3,5;114;52;0;0
2025-09-24 00:00:00;2025;9;24;2;39;0;0;0;0;0;0;0;1;0;0;-1;-1,83697E-16;0,587785252;-0,809016994;996;6,90475077;2;5;1,8;10;3,5;126;51;0;0
2025-09-25 00:00:00;2025;9;25;3;39;0;0;0;0;1;0;0;0;1;0;-1;-1,83697E-16;-0,587785252;-0,809016994;997;6,905753276;2;5;1,8;10;3,5;120;62;0;0
2025-09-26 00:00:00;2025;9;26;4;39;0;0;0;0;1;0;0;0;0;1;-1;-1,83697E-16;-0,951056516;0,309016994;998;6,906754779;2;5;1,8;10;3,5;80;94;0;0
2025-09-29 00:00:00;2025;9;29;0;40;0;0;0;0;1;1;0;0;0;0;-1;-1,83697E-16;0;1;1001;6,909753282;2;5;1,8;10;3,5;88;102;0;0
2025-09-30 00:00:00;2025;9;30;1;40;0;0;0;0;1;0;1;0;0;0;-1;-1,83697E-16;0,951056516;0,309016994;1002;6,910750788;2;5;1,8;10;3,5;138;0;0;0
2025-10-01 00:00:00;2025;10;1;2;40;0;1;1;0;0;0;0;1;0;0;-0,866025404;0,5;0,587785252;-0,809016994;1003;6,9117473;2;5;2;10;3,5;119;74;0;0
2025-10-02 00:00:00;2025;10;2;3;40;0;1;1;0;0;0;0;0;1;0;-0,866025404;0,5;-0,587785252;-0,809016994;1004;6,91274282;2;5;1,8;10;3,5;79;107;0;32
2025-10-03 00:00:00;2025;10;3;4;40;0;1;1;0;0;0;0;0;0;1;-0,866025404;0,5;-0,951056516;0,309016994;1005;6,913737351;2;5;1,8;10;3,5;82;85;0;26
2025-10-06 00:00:00;2025;10;6;0;41;0;1;0;0;0;1;0;0;0;0;-0,866025404;0,5;0;1;1008;6,91671502;2;5;1,8;10;3,5;113;65;0;32
2025-10-07 00:00:00;2025;10;7;1;41;0;1;0;0;0;0;1;0;0;0;-0,866025404;0,5;0,951056516;0,309016994;1009;6,91770561;2;5;1,8;10;3,5;127;58;0;28
2025-10-08 00:00:00;2025;10;8;2;41;0;1;0;0;0;0;0;1;0;0;-0,866025404;0,5;0,587785252;-0,809016994;1010;6,918695219;2;5;1,8;10;3,5;103;80;0;33
2025-10-09 00:00:00;2025;10;9;3;41;0;1;0;0;0;0;0;0;1;0;-0,866025404;0,5;-0,587785252;-0,809016994;1011;6,91968385;2;5;1,8;10;3,5;102;68;0;26
2025-10-13 00:00:00;2025;10;13;0;42;0;1;0;1;0;1;0;0;0;0;-0,866025404;0,5;0;1;1015;6,923628628;2;5;1,8;10;3,5;105;89;0;30
2025-10-14 00:00:00;2025;10;14;1;42;0;1;0;1;0;0;1;0;0;0;-0,866025404;0,5;0,951056516;0,309016994;1016;6,924612396;2;5;1,8;10;3,5;113;74;0;33
2025-10-15 00:00:00;2025;10;15;2;42;0;1;0;1;0;0;0;1;0;0;-0,866025404;0,5;0,587785252;-0,809016994;1017;6,925595197;2;5;1,8;10;3,5;101;63;0;29
2025-10-16 00:00:00;2025;10;16;3;42;0;1;0;1;0;0;0;0;1;0;-0,866025404;0,5;-0,587785252;-0,809016994;1018;6,926577033;2;5;1,8;10;3,5;125;0;0;34
2025-10-17 00:00:00;2025;10;17;4;42;0;1;0;1;0;0;0;0;0;1;-0,866025404;0,5;-0,951056516;0,309016994;1019;6,927557906;2;5;1,8;10;3,5;101;77;0;46
2025-10-20 00:00:00;2025;10;20;0;43;0;1;0;0;0;1;0;0;0;0;-0,866025404;0,5;0;1;1022;6,930494766;2;5;1,8;10;3,5;90;76;0;28
2025-10-21 00:00:00;2025;10;21;1;43;0;1;0;0;0;0;1;0;0;0;-0,866025404;0,5;0,951056516;0,309016994;1023;6,931471806;2;5;1,8;10;3,5;135;55;0;29
2025-10-22 00:00:00;2025;10;22;2;43;0;1;0;0;0;0;0;1;0;0;-0,866025404;0,5;0,587785252;-0,809016994;1024;6,932447892;2;5;1,8;10;3,5;135;53;0;31
2025-10-23 00:00:00;2025;10;23;3;43;0;1;0;0;0;0;0;0;1;0;-0,866025404;0,5;-0,587785252;-0,809016994;1025;6,933423026;2;5;1,8;10;3,5;124;53;0;45
2025-10-24 00:00:00;2025;10;24;4;43;0;1;0;0;0;0;0;0;0;1;-0,866025404;0,5;-0,951056516;0,309016994;1026;6,93439721;2;5;1,8;10;3,5;92;0;0;29
2025-10-27 00:00:00;2025;10;27;0;44;0;1;0;0;1;1;0;0;0;0;-0,866025404;0,5;0;1;1029;6,937314081;2;5;1,8;10;3,5;99;59;0;27
2025-10-28 00:00:00;2025;10;28;1;44;0;1;0;0;1;0;1;0;0;0;-0,866025404;0,5;0,951056516;0,309016994;1030;6,938284484;2;5;1,8;10;3,5;103;49;0;31
2025-10-29 00:00:00;2025;10;29;2;44;0;1;0;0;1;0;0;1;0;0;-0,866025404;0,5;0,587785252;-0,809016994;1031;6,939253946;2;5;1,8;10;3,5;130;47;0;29
2025-10-30 00:00:00;2025;10;30;3;44;0;1;0;0;1;0;0;0;1;0;-0,866025404;0,5;-0,587785252;-0,809016994;1032;6,940222469;2;5;1,8;10;3,5;130;50;0;32
2025-10-31 00:00:00;2025;10;31;4;44;0;1;0;0;1;0;0;0;0;1;-0,866025404;0,5;-0,951056516;0,309016994;1033;6,941190055;2;5;1,8;10;3,5;108;70;0;28
2025-11-05 00:00:00;2025;11;5;2;45;0;0;1;0;0;0;0;1;0;0;-0,5;0,866025404;0,587785252;-0,809016994;1038;6,946013991;2;5;1,8;10;3,5;81;96;0;0
2025-11-06 00:00:00;2025;11;6;3;45;0;0;0;0;0;0;0;0;1;0;-0,5;0,866025404;-0,587785252;-0,809016994;1039;6,946975992;2;5;1,8;10;3,5;99;70;0;0
2025-11-07 00:00:00;2025;11;7;4;45;0;0;0;0;0;0;0;0;0;1;-0,5;0,866025404;-0,951056516;0,309016994;1040;6,947937069;2;5;1,8;10;3,5;99;88;0;0
2025-11-10 00:00:00;2025;11;10;0;46;0;0;0;0;0;1;0;0;0;0;-0,5;0,866025404;0;1;1043;6,950814768;2;5;1,8;10;3,5;90;0;0;0
2025-11-11 00:00:00;2025;11;11;1;46;0;0;0;0;0;0;1;0;0;0;-0,5;0,866025404;0,951056516;0,309016994;1044;6,951772164;2;5;1,8;10;3,5;109;65;0;0
2025-11-12 00:00:00;2025;11;12;2;46;0;0;0;0;0;0;0;1;0;0;-0,5;0,866025404;0,587785252;-0,809016994;1045;6,952728645;2;5;1,8;10;3,5;116;59;0;0
2025-11-13 00:00:00;2025;11;13;3;46;0;0;0;1;0;0;0;0;1;0;-0,5;0,866025404;-0,587785252;-0,809016994;1046;6,953684211;2;5;1,8;10;3,5;112;76;0;0
2025-11-14 00:00:00;2025;11;14;4;46;0;0;0;1;0;0;0;0;0;1;-0,5;0,866025404;-0,951056516;0,309016994;1047;6,954638865;2;5;1,8;10;3,5;85;92;0;0
2025-11-17 00:00:00;2025;11;17;0;47;0;0;0;1;0;1;0;0;0;0;-0,5;0,866025404;0;1;1050;6,957497371;2;5;1,8;10;3,5;79;95;0;0
2025-11-18 00:00:00;2025;11;18;1;47;0;0;0;0;0;0;1;0;0;0;-0,5;0,866025404;0,951056516;0,309016994;1051;6,958448393;2;5;1,8;10;3,5;115;35;0;0
2025-11-19 00:00:00;2025;11;19;2;47;0;0;0;0;0;0;0;1;0;0;-0,5;0,866025404;0,587785252;-0,809016994;1052;6,959398512;2;5;1,8;10;3,5;130;64;0;0
2025-11-20 00:00:00;2025;11;20;3;47;0;0;0;0;0;0;0;0;1;0;-0,5;0,866025404;-0,587785252;-0,809016994;1053;6,960347729;2;5;1,8;10;3,5;119;44;0;0
2025-11-24 00:00:00;2025;11;24;0;48;0;0;0;0;0;1;0;0;0;0;-0,5;0,866025404;0;1;1057;6,964135612;2;5;1,8;10;3,5;114;71;0;0
2025-11-25 00:00:00;2025;11;25;1;48;0;0;0;0;1;0;1;0;0;0;-0,5;0,866025404;0,951056516;0,309016994;1058;6,965080346;2;5;1,8;10;3,5;113;49;0;0
2025-11-26 00:00:00;2025;11;26;2;48;0;0;0;0;1;0;0;1;0;0;-0,5;0,866025404;0,587785252;-0,809016994;1059;6,966024187;2;5;1,8;10;3,5;136;0;0;0
2025-11-27 00:00:00;2025;11;27;3;48;0;0;0;0;1;0;0;0;1;0;-0,5;0,866025404;-0,587785252;-0,809016994;1060;6,966967139;2;5;1,8;10;3,5;111;70;0;0
2025-11-28 00:00:00;2025;11;28;4;48;0;0;0;0;1;0;0;0;0;1;-0,5;0,866025404;-0,951056516;0,309016994;1061;6,967909202;2;5;1,8;10;3,5;105;90;0;0
2025-12-01 00:00:00;2025;12;1;0;49;0;0;1;0;0;1;0;0;0;0;-2,44929E-16;1;0;1;1064;6,970730078;2;5;1,8;10;3,5;0;86;0;0
2025-12-02 00:00:00;2025;12;2;1;49;0;0;1;0;0;0;1;0;0;0;-2,44929E-16;1;0,951056516;0,309016994;1065;6,971668605;2;5;1,8;10;3,5;117;75;0;0
2025-12-03 00:00:00;2025;12;3;2;49;0;0;1;0;0;0;0;1;0;0;-2,44929E-16;1;0,587785252;-0,809016994;1066;6,972606251;2;5;1,8;10;3,5;103;77;0;0
2025-12-04 00:00:00;2025;12;4;3;49;0;0;1;0;0;0;0;0;1;0;-2,44929E-16;1;-0,587785252;-0,809016994;1067;6,97354302;2;5;1,8;10;3,5;125;0;0;0
2025-12-05 00:00:00;2025;12;5;4;49;0;0;1;0;0;0;0;0;0;1;-2,44929E-16;1;-0,951056516;0,309016994;1068;6,974478911;2;5;1,8;10;3,5;86;93;0;0
2025-12-08 00:00:00;2025;12;8;0;50;0;0;0;0;0;1;0;0;0;0;-2,44929E-16;1;0;1;1071;6,977281342;2;5;1,8;10;3,5;86;70;0;0
2025-12-09 00:00:00;2025;12;9;1;50;0;0;0;0;0;0;1;0;0;0;-2,44929E-16;1;0,951056516;0,309016994;1072;6,978213743;2;5;1,8;10;3,5;98;0;0;0
2025-12-10 00:00:00;2025;12;10;2;50;0;0;0;0;0;0;0;1;0;0;-2,44929E-16;1;0,587785252;-0,809016994;1073;6,979145275;2;5;1,8;10;3,5;109;61;0;0
2025-12-11 00:00:00;2025;12;11;3;50;0;0;0;0;0;0;0;0;1;0;-2,44929E-16;1;-0,587785252;-0,809016994;1074;6,980075941;2;5;1,8;10;3,5;108;70;0;0
2025-12-12 00:00:00;2025;12;12;4;50;0;0;0;0;0;0;0;0;0;1;-2,44929E-16;1;-0,951056516;0,309016994;1075;6,981005741;2;5;1,8;10;3,5;92;83;0;0
2025-12-15 00:00:00;2025;12;15;0;51;0;0;0;1;0;1;0;0;0;0;-2,44929E-16;1;0;1;1078;6,983789965;2;5;1,8;10;3,5;93;73;0;0
2025-12-16 00:00:00;2025;12;16;1;51;0;0;0;1;0;0;1;0;0;0;-2,44929E-16;1;0,951056516;0,309016994;1079;6,98471632;2;5;1,8;10;3,5;97;0;0;0
2025-12-17 00:00:00;2025;12;17;2;51;0;0;0;1;0;0;0;1;0;0;-2,44929E-16;1;0,587785252;-0,809016994;1080;6,985641818;2;5;1,8;10;3,5;133;47;0;0
2025-12-18 00:00:00;2025;12;18;3;51;0;0;0;0;0;0;0;0;1;0;-2,44929E-16;1;-0,587785252;-0,809016994;1081;6,986566459;2;5;2;10;3,5;97;69;0;0
2025-12-19 00:00:00;2025;12;19;4;51;0;0;0;0;0;0;0;0;0;1;-2,44929E-16;1;-0,951056516;0,309016994;1082;6,987490247;2;5;1,8;10;3,5;75;87;0;0
2025-12-22 00:00:00;2025;12;22;0;52;0;0;0;0;0;1;0;0;0;0;-2,44929E-16;1;0;1;1085;6,9902565;2;5;1,8;10;3,5;88;99;0;0
2025-12-24 00:00:00;2025;12;24;2;52;0;0;0;0;0;0;0;1;0;0;-2,44929E-16;1;0,587785252;-0,809016994;1087;6,992096427;2;5;1,8;10;3,5;85;91;0;0
2025-12-26 00:00:00;2025;12;26;4;52;0;0;0;0;1;0;0;0;0;1;-2,44929E-16;1;-0,951056516;0,309016994;1089;6,993932975;2;5;1,8;10;3,5;95;75;0;0
2025-12-29 00:00:00;2025;12;29;0;1;0;0;0;0;1;1;0;0;0;0;-2,44929E-16;1;0;1;1092;6,996681488;2;5;1,8;10;3,5;102;87;0;0
2025-12-30 00:00:00;2025;12;30;1;1;0;0;0;0;1;0;1;0;0;0;-2,44929E-16;1;0,951056516;0,309016994;1093;6,997595983;2;5;1,8;10;3,5;102;0;0;0
2025-12-31 00:00:00;2025;12;31;2;1;0;0;0;0;1;0;0;1;0;0;-2,44929E-16;1;0,587785252;-0,809016994;1094;6,998509642;2;5;1,8;10;3,5;114;58;0;0
